cnt
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
4
2
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
2
2
3
2
2
3
2
3
2
2
2
2
5
2
2
2
2
2
4
2
4
2
2
2
2
3
4
4
2
2
2
2
2
2
2
3
2
4
3
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
5
2
5
2
3
2
2
2
15
2
2
2
3
2
11
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
24
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
8
6
5
5
2
3
2
2
15
2
2
10
2
4
5
4
2
7
2
2
4
2
2
3
2
2
2
8
2
3
4
2
2
2
2
2
2
2
2
2
8
3
119
2
2
2
5
2
2
2
2
3
2
2
2
3
2
2
2
2
2
3
3
2
2
3
2
2
2
2
9
2
2
3
2
2
2
9
2
2
4
2
2
2
5
2
2
2
2
3
2
2
3
2
15
2
2
2
6
2
2
3
6
3
2
2
2
2
4
2
5
2
334
5
7
2
2
2
2
4
2
2
2
2
2
3
4
2
2
2
2
2
5
2
2
5
3
2
2
17
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
2
2
3
2
3
2
2
2
2
2
13
2
2
2
2
2
2
2
2
7
2
2
4
5
2
2
2
2
4
2
2
2
2
2
2
2
2
3
2
2
2
2
2
4
2
2
2
3
3
2
5
3
6
3
2
5
2
2
2
2
3
2
2
3
3
2
2
4
11
2
2
4
2
4
3
3
4
2
6
4
2
2
2
2
11
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
5
2
3
2
4
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
2
2
2
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
3
2
2
2
2
2
2
12
2
18
2
2
3
5
3
2
2
2
2
17
6
4
8
2
2
3
48
3
2
5
2
3
2
2
8
2
2
16
2
2
2
2
2
3
2
4
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
6
4
2
3
2
2
2
2
2
3
2
2
2
2
2
2
2
2
5
2
4
2
2
4
2
12
2
2
2
3
3
4
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
4
2
2
2
2
2
2
3
2
3
2
2
2
3
2
3
3
2
2
3
2
3
2
3
2
2
2
4
2
2
5
2
2
2
2
2
19
2
2
5
2
2
2
2
2
3
2
2
2
3
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
3
2
2
2
2
2
4
2
2
8
2
2
2
2
19
2
4
2
2
2
2
2
2
2
3
3
2
2
2
13
2
2
2
2
4
4
2
2
3
2
3
2
4
2
4
9
9
2
2
2
2
2
2
4
2
2
2
2
2
2
18
2
3
3
2
2
2
2
3
5
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
3
2
2
2
4
4
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
17
3
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
4
2
4
2
2
2
2
2
3
2
2
3
2
2
2
2
3
2
4
3
2
6
3
2
2
2
2
5
4
2
2
3
6
2
2
5
2
2
6
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
3
3
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
5
2
2
2
13
2
2
2
2
2
2
2
2
2
2
10
2
2
2
2
2
3
2
8
13
2
2
2
2
2
2
2
6
2
2
2
2
2
4
4
2
2
2
2
2
2
2
2
2
6
2
2
2
3
2
2
2
11
2
2
2
3
2
6
2
2
3
2
2
2
2
2
2
2
2
8
14
2
2
2
2
2
2
2
4
2
2
2
2
2
2
8
3
2
2
5
5
2
2
2
2
2
2
2
3
2
2
3
4
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
3
2
2
2
4
2
2
2
2
3
2
2
2
2
3
3
2
20
2
2
4
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
3
2
2
2
4
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
6
2
2
2
3
2
2
2
2
2
9
2
3
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
8
35
15
9
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
3
2
2
4
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
4
2
3
2
2
2
2
2
2
2
2
2
4
2
3
2
4
3
16
2
2
4
2
2
2
22
3
2
6
2
4
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
4
2
4
2
2
2
2
4
2
2
2
4
3
2
4
3
2
2
2
2
2
4
2
2
2
2
2
3
3
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
3
2
2
2
2
6
2
2
2
2
2
5
2
2
2
2
2
2
3
2
2
3
6
2
3
2
2
2
2
2
5
2
7
2
2
3
2
2
2
3
2
3
2
2
2
4
2
2
2
2
6
2
2
2
2
4
2
2
7
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
3
2
10
2
3
2
4
2
2
2
4
3
2
2
5
2
5
4
2
2
2
2
2
2
2
2
2
3
4
2
2
2
2
2
2
2
2
6
2
7
3
2
2
2
2
3
4
6
2
2
2
2
7
2
2
2
2
3
4
6
2
2
2
2
2
3
4
2
2
2
2
2
2
2
2
2
2
3
3
3
2
2
2
2
2
2
4
3
2
2
2
2
2
10
2
2
2
4
3
4
2
2
2
2
2
2
2
7
2
2
2
3
2
2
6
2
7
2
6
3
2
2
4
2
2
2
2
2
6
4
3
3
4
2
3
2
2
2
3
2
2
4
2
3
2
2
2
2
2
2
4
2
2
4
2
2
2
2
2
2
2
2
4
2
14
2
2
2
3
2
2
3
2
3
3
8
4
3
2
4
2
2
2
13
2
2
2
2
2
2
2
3
2
2
4
4
2
2
6
2
2
4
5
2
5
2
2
2
2
2
2
2
2
2
3
4
4
2
4
3
4
2
2
2
3
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
3
2
3
2
2
2
2
2
4
2
2
3
2
2
3
2
2
2
2
2
2
13
5
2
4
4
3
2
2
2
2
2
2
2
21
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
15
2
2
2
2
3
9
38
2
2
2
2
3
2
2
12
2
2
2
2
2
2
2
2
2
2
3
2
2
5
2
2
2
2
2
3
2
2
2
4
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
9
2
9
2
2
2
5
2
2
2
5
2
2
2
4
2
2
2
3
2
14
2
4
4
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
12
2
2
2
2
3
2
2
2
2
2
2
2
10
2
2
2
3
2
4
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
8
2
4
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
4
2
2
5
2
2
2
2
2
4
2
6
3
2
2
2
2
5
2
2
2
2
2
2
2
2
2
5
2
2
2
2
3
2
2
2
2
3
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
3
8
2
2
2
2
2
2
3
2
2
2
2
2
2
3
5
11
7
2
3
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
3
2
2
4
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
6
2
2
2
2
2
2
9
3
2
2
2
2
2
2
3
2
5
4
2
2
4
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
7
9
2
23
2
2
2
2
2
2
2
4
2
2
2
12
2
2
2
2
2
2
2
2
4
2
2
2
3
2
2
2
4
2
2
2
2
3
2
2
2
2
2
2
20
2
2
2
2
3
2
2
3
2
2
4
2
2
2
2
2
2
2
2
2
8
2
3
2
3
7
2
2
2
2
2
3
2
2
2
2
3
3
2
3
2
5
3
2
2
2
2
2
2
2
2
2
15
2
2
2
3
2
2
3
2
2
3
3
2
2
2
2
2
3
6
2
2
2
2
2
3
2
2
2
2
5
2
4
2
10
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
4
2
2
2
9
2
2
2
4
2
3
2
2
2
3
2
2
2
2
2
2
2
2
3
2
3
2
2
3
2
2
2
2
9
5
2
2
2
2
2
10
2
2
2
2
3
2
2
3
2
2
2
5
2
2
3
2
8
2
2
2
2
3
4
5
2
3
2
2
2
2
8
2
2
2
2
2
2
5
6
2
2
2
2
2
3
2
5
2
2
4
2
5
2
2
5
2
13
2
2
4
2
2
2
3
2
2
2
4
2
2
2
6
4
2
3
2
3
15
8
2
2
6
2
2
4
2
2
2
2
5
2
2
3
3
2
2
2
2
2
2
2
12
2
2
2
2
2
2
18
2
2
2
4
3
2
2
2
2
2
2
8
2
2
2
2
3
4
2
4
2
2
2
2
2
2
2
2
5
2
2
2
2
3
3
2
2
2
3
2
2
3
2
2
4
3
3
4
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
8
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
4
3
2
2
2
2
4
2
2
2
4
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
3
2
2
2
4
3
6
3
2
3
2
2
2
2
2
3
2
2
6
3
2
3
2
2
2
2
2
2
2
2
2
2
2
6
2
3
2
3
3
2
3
3
2
2
2
2
2
2
3
2
2
3
2
2
6
2
2
2
2
2
3
2
2
2
2
2
2
6
6
2
2
2
2
2
2
3
4
2
2
2
5
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
3
2
3
2
2
3
3
3
3
2
2
2
5
4
2
2
3
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
7
2
2
2
2
2
2
2
12
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
10
2
2
3
2
5
3
4
10
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
7
2
2
2
2
2
5
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
6
2
3
2
2
2
2
2
2
2
2
2
2
2
2
9
2
2
3
2
6
2
2
3
2
2
2
3
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
3
4
2
2
2
2
2
2
2
2
10
3
5
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
3
5
2
2
2
4
2
2
2
2
2
2
3
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
2
2
2
9
2
2
13
4
2
2
2
2
2
2
2
2
2
7
2
5
2
2
6
3
2
2
2
2
2
2
2
2
2
2
3
7
3
2
2
2
2
6
3
2
2
3
2
2
2
2
3
3
2
2
3
9
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
4
3
2
4
2
2
3
2
2
2
2
4
2
4
2
2
2
2
2
2
2
2
2
2
4
2
2
4
2
3
2
2
2
2
2
2
4
2
2
2
4
4
3
2
3
2
2
2
2
2
2
2
4
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
4
2
2
2
2
3
4
2
2
2
2
2
2
2
2
4
2
4
3
2
2
2
2
2
2
2
2
2
3
4
4
2
2
2
2
2
2
2
3
3
2
2
2
2
3
2
2
2
2
4
2
2
4
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
5
2
2
2
2
2
2
3
2
2
3
20
2
2
2
2
7
2
2
2
96
2
2
2
2
2
2
2
2
3
2
3
2
3
2
2
4
3
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
3
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
3
2
2
2
2
4
2
4
2
2
2
4
2
2
2
2
2
2
2
2
2
2
6
2
2
2
3
2
2
2
3
3
2
2
2
2
3
2
2
7
3
3
2
2
2
2
2
2
4
2
2
2
2
2
3
3
3
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
11
3
2
2
3
4
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
2
29
2
3
2
2
2
4
2
3
3
2
3
2
2
2
3
2
2
2
3
4
4
2
2
20
13
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
14
2
2
2
2
2
2
2
2
2
2
2
2
2
4
3
2
3
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
2
4
2
3
2
2
6
2
4
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
5
2
2
2
2
3
2
2
5
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
3
2
2
2
3
2
2
2
2
2
3
2
2
2
2
4
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
5
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
2
2
3
2
2
2
2
5
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
3
2
2
3
4
2
4
2
2
2
2
2
2
2
4
2
2
3
2
3
2
2
3
2
4
2
4
2
2
2
4
2
2
3
2
12
2
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
6
18
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
18
2
2
4
2
3
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
3
2
2
2
2
2
5
2
3
2
3
3
2
2
2
2
2
2
2
2
8
2
2
2
4
4
2
3
2
3
4
2
2
3
2
2
2
2
2
3
2
2
2
2
2
2
30
23
10
5
2
2
3
2
7
2
2
2
2
2
2
6
2
2
2
2
3
3
2
2
2
2
2
4
4
2
2
2
2
2
2
2
2
3
2
2
2
2
2
14
2
6
4
2
14
2
3
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
4
5
3
4
2
9
2
20
3
2
2
12
2
2
2
3
3
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
4
2
6
2
2
2
3
2
2
2
2
2
2
2
5
4
2
2
3
7
2
4
2
2
2
3
3
3
2
2
2
2
2
3
2
2
2
2
2
2
3
3
2
2
2
2
4
2
2
2
2
2
4
10
2
4
4
2
3
4
2
3
4
2
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
2
3
3
2
2
2
2
9
2
2
7
2
2
2
2
4
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
4
3
2
2
6
21
2
2
6
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
10
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
8
3
2
3
2
2
6
2
2
2
2
2
2
2
2
3
3
4
2
2
5
2
3
2
2
43
2
2
2
2
3
2
2
2
2
2
5
2
2
4
2
2
2
3
2
3
4
2
5
2
5
2
2
5
2
2
2
2
5
2
2
2
3
2
2
9
3
7
5
2
2
4
2
2
2
2
2
4
5
2
2
2
2
2
3
2
2
2
3
2
2
2
3
2
2
2
5
2
2
3
2
2
5
8
2
19
11
2
15
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
8
2
2
2
11
2
3
2
4
2
2
3
2
2
2
2
12
2
2
6
4
3
2
2
2
3
3
2
2
5
2
3
5
2
2
3
2
2
2
2
2
3
2
50
2
3
2
3
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
3
4
2
2
2
6
2
2
2
2
2
2
2
7
4
2
3
3
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
5
2
2
2
2
6
3
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
16
3
2
2
2
2
5
4
7
2
2
2
2
2
4
3
2
2
3
2
2
2
2
3
5
2
2
2
2
2
2
2
2
4
2
2
3
2
6
2
2
2
2
2
8
2
2
2
2
3
7
2
2
2
2
2
2
2
2
4
4
2
3
6
3
4
2
2
3
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
7
10
2
2
2
3
13
2
10
2
2
3
2
2
2
3
2
2
8
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
5
7
4
3
2
2
4
4
2
2
7
3
2
2
9
10
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
3
4
5
2
2
2
2
2
2
2
2
2
3
3
20
2
2
2
13
8
2
2
2
2
17
3
11
2
2
2
2
2
2
2
2
2
4
2
2
2
2
3
2
10
8
2
2
2
2
2
2
4
2
7
2
2
5
2
2
2
2
2
2
3
5
2
2
2
2
4
5
2
11
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
6
2
3
2
2
2
2
2
7
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
4
2
2
3
3
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
3
2
2
2
2
2
2
5
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
19
2
2
2
4
4
3
2
2
2
2
2
3
8
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
17
2
2
2
2
15
6
5
9
2
3
2
2
2
2
3
3
2
4
2
3
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
4
7
2
2
4
2
6
2
2
2
2
2
2
2
4
2
2
2
4
4
2
2
2
4
9
2
2
2
2
2
2
4
2
2
4
2
3
2
3
5
2
2
2
2
3
2
2
2
2
2
2
2
4
4
4
6
10
2
2
2
2
2
2
5
2
2
4
2
2
2
2
2
2
2
2
2
2
2
6
3
3
2
2
2
2
2
2
5
2
3
2
2
3
2
4
2
2
2
4
3
2
3
2
3
2
2
2
2
2
5
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
8
2
2
2
4
2
2
4
3
8
4
2
2
2
3
2
2
3
2
2
2
2
3
2
2
2
6
3
5
2
2
3
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
15
2
2
2
9
6
2
4
2
2
3
2
10
2
2
2
10
2
2
3
10
22
5
4
2
2
2
2
2
2
3
7
2
4
2
2
2
2
2
2
8
3
2
3
5
2
2
2
2
2
3
2
2
20
2
2
2
2
2
2
6
2
2
2
2
3
3
2
2
2
3
2
6
6
2
2
4
2
2
3
2
5
3
2
2
4
2
4
2
4
3
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
3
5
2
2
10
2
3
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
4
2
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
6
2
3
2
2
5
2
2
2
4
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
12
2
2
2
4
2
2
2
2
2
4
2
2
2
3
2
30
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
2
2
2
2
2
3
2
2
2
2
2
6
7
2
2
2
2
2
3
2
2
2
3
7
6
2
2
2
2
2
2
2
2
3
5
3
2
2
2
2
3
2
2
3
2
2
2
3
3
2
2
3
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
4
4
3
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
5
4
2
3
2
2
2
2
2
3
2
3
3
11
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
3
3
3
3
2
2
2
5
2
2
2
2
5
2
2
2
2
2
2
2
3
2
2
3
2
5
12
2
2
2
2
2
2
2
7
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
7
2
2
3
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
7
5
2
5
3
2
2
3
3
2
2
2
2
2
2
2
6
2
2
2
2
3
2
18
2
2
8
15
2
2
2
2
2
8
2
5
2
3
2
2
2
3
5
2
2
2
2
2
2
2
2
2
23
2
2
2
3
2
2
2
2
2
2
2
2
6
2
40
2
2
2
2
4
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
6
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
4
3
2
8
6
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
7
2
4
2
2
18
2
2
2
2
2
2
3
2
3
2
2
2
2
73
3
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
4
6
4
2
2
2
2
2
2
2
2
2
6
2
2
2
6
2
10
2
2
2
2
2
3
9
8
2
3
2
3
2
2
2
2
2
2
6
2
2
2
4
2
3
2
2
2
3
2
2
2
2
2
3
4
3
2
2
2
2
2
3
2
5
3
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
5
3
2
2
2
2
3
2
2
2
2
2
4
2
2
3
2
2
2
15
2
2
2
2
2
2
3
2
3
2
2
10
2
3
2
2
2
2
2
2
2
2
4
5
2
2
3
2
2
2
3
3
2
3
2
2
2
6
2
7
5
3
2
2
2
2
2
2
2
2
2
2
2
2
4
3
2
2
2
2
2
3
2
2
2
2
2
2
2
4
7
3
2
2
3
2
2
4
2
2
2
15
2
2
6
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
4
2
2
4
3
7
4
2
2
2
2
2
2
3
7
2
4
2
3
2
3
2
2
2
2
2
2
2
2
2
2
4
6
2
2
22
2
2
2
2
3
2
5
2
3
2
4
2
2
2
2
2
2
3
2
2
4
2
2
2
3
2
2
3
2
2
4
2
2
3
4
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
2
4
3
2
2
2
2
2
4
2
3
3
2
2
2
2
2
2
2
3
2
4
2
2
2
2
4
2
4
2
2
8
2
3
2
2
2
9
5
2
2
2
7
2
2
2
2
2
2
2
2
6
2
2
2
3
2
3
2
2
2
4
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
6
15
2
7
2
3
2
2
2
2
2
4
