suplicates_cnt
4
8
2
2
2
2
2
2
2
17
2
2
2
13
2
15
6
2
4
2
2
2
2
2
2
2
2
4
2
6
2
2
2
2
2
2
3
2
2
2
2
3
4
3
4
10
2
2
4
3
19
2
17
33
2
2
2
8
10
2
2
2
2
2
2
2
3
4
2
2
18
2
3
2
4
2
2
4
2
2
4
2
4
2
2
2
2
2148
2
2
2
2
2
3
2
3
2
2
4
5
2
3
2
4
2
2
7
2
2
2
10
2
3
2
2
2
2
5
2
2
5
3
5
3
4
4
2
2
2
2
4
2
9
3
2
2
4
4
4
14
2
2
2
4
2
2
2
27
14
2
2
2
2
4
2
2
2
2
2
12
2
3
4
2
2
2
2
2
2
4
2
2
7
2
2
2
3
2
6
23
2
3
4
2
2
5
2
2
2
2
5
2
2
2
2
2
2
2
4
2
2
4
2
2
2
4
2
2
4
2
3
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
10
18
3
2
2
4
2
2
2
2
7
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
4
2
2
10
2
2
2
2
16
3
2
10
29
2
8
2
1519
2
2
3
3
2
2
2
12
3
2
2
4
24
10
2
2
6
7
2
4
3
2
2
2
2
2
2
2
2
2
8
2
3
2
2
5
2
4
4
2
2
2
2
2
2
2
2
2
2
2
8
2
27
14
2
2
8
8
3
3
3
3
12
2
7
4
2
2
2
2
3
3
2
3
3
2
2
3
2
3
2
2
3
2
5
2
3
261
2
3
2
11
2
4
2
6
2
4
2
2
5
34
2
6
12
2
2
2
2
2
2
5
2
2
2
2
2
2
4
5
2
8
4
8
3
2
2
3
2
3
2
2
3
2
2
2
2
8
2
2
5
2
6
3
4
4
3
2
2
2
25
3
5
8
4
4
2
2
2
2
2
2
2
2
2
2
2
2
6
4
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
3
2
2
2
2
4
2
2
2
3
2
2
2
9
2
8
4
3
2
2
5
2
3
2
6
2
4
2
4
4
2
2
4
18
2
2
2
2
2
3
24
40
37
2
2
2
2
6
2
2
2
4
3
2
8
2
2
2
2
43
3
4
5
3
2
2
2
5
2
2
2
2
2
2
2
3
4
4
2
2
2
2
2
2
2
6
6
2
2
2
2
4
4
2
2
2
2
2
4
4
2
2
2
3
2
4
2
3
2
2
2
4
4
2
6
8
15
2
2
2
2
2
9
2
3
2
3
2
2
3
2
2
2
2
4
2
4
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
4
2
3
4
2
2
2
2
2
2
2
2
2
3
2
4
2
3
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
3
2
2
4
3
2
6
3
2
2
3
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
4
2
2
2
12
6
3
2
4
2
2
25
2
14
9
16
3
10
2
11
11
2
9
2
4
6
5
3
2
11
4
3
2
2
2
2
2
7
4
27
3
2
6
6
2
2
2
2
2
2
3
2
2
2
2
2
7
2
2
2
2
2
4
2
2
3
2
2
4
4
2
2
4
16
2
3
3
12
2
2
19
21
6
14
18
21
21
20
22
23
13
15
14
13
21
21
21
4
15
2
21
435
5
2
2
2
2
9
2
2
9
60
2
3
2
2
2
2
5
3
2
2
2
2
2
6
10
6
6
4
2
4
2
2
2
2
3
2
2
3
2
9
8
2
2
3
2
2
2
2
3
2
7
7
2
3
5
2
2
3
4
2
9
7
2
32
5
2
2
2
2
2
2
2
2
3
2
2
2
2
2
7
2
6
2
2
3
2
2
5
3
2
2
2
2
2
14
2
2
2
2
3
3
2
2
2
5
2
28
2
2
2
4
2
7
2
3
2
3
2
2
3
2
3
2
2
3
2
2
2
2
2
2
2
6
2
2
2
2
2
4
3
2
2
3
2
2
2
4
4
2
2
2
10
2
2
2
4
2
2
2
2
2
4
2
5
2
2
2
2
2
3
3
3
8
2
2
3
16
2
2
2
2
2
5
3
3
2
2
3
2
2
2
2
2
14
2
2
2
5
3
5
2
2
2
3
3
3
2
3
2
2
4
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
6
2
3
4
2
5
6
3
2
2
4
2
2
2
2
2
4
2
10
2
2
2
3
2
6
3
3
2
6
2
2
2
2
4
2
3
3
2
3
2
2
2
2
3
3
2
2
3
2
7
6
7
2
2
2
2
2
2
3
2
2
2
6
2
2
4
2
2
3
2
2
8
19
2
5
2
2
2
3
3
2
3
2
2
2
2
3
4
2
2
2
2
2
2
2
2
2
2
4
2
4
2
2
2
2
3
2
4
2
3
4
2
3
2
2
2
2
2
2
4
2
2
2
5
6
3
8
2
2
2
2
3
6
2
6
2
2
2
2
4
7
3
4
2
2
6
4
2
3
4
2
4
2
2
2
4
4
4
5
7
7
6
2
2
2
2
3
3
5
2
2
4
2
4
6
5
2
3
5
2
2
2
2
2
3
3
5
4
8
2
2
3
2
2
4
4
2
3
2
3
3
2
2
3
2
2
3
6
2
3
2
2
2
49
2
2
3
4
2
2
7
3
8
2
2
4
4
2
3
5
4
2
2
10
6
15
2
2
2
16
2
2
2
2
2
3
3
2
13
2
2
2
2
2
2
2
3
3
6
3
2
2
3
2
2
2
4
2
4
4
2
3
2
2
2
2
3
2
5
2
2
2
2
3
3
2
2
6
2
2
2
2
18
2
2
3
2
2
2
2
2
7
2
2
2
2
3
2
3
2
2
3
2
2
2
4
2
2
2
2
4
3
2
3
6
2
2
4
7
2
2
10
2
4
2
12
2
3
2
4
2
2
2
2
2
2
2
3
255
4
2
2
3
72
2
2
2
2
3
6
7
2
2
2
2
4
2
8
2
2
2
3
3
2
2
6
4
2
4
2
2
2
3
2
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
6
2
30
3
2
2
2
3
4
2
6
3
3
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
15
3
2
3
6
3
3
3
2
4
6
2
6
4
15
15
12
3
2
4
4
2
3
3
2
2
2
2
2
2
4
2
2
7
12
7
3
2
2
2
2
2
4
2
110
2
2
2
4
12
13
8
7
4
6
2
2
2
2
2
2
2
2
3
3
2
11
4
4
2
2
5
2
2
2
2
2
2
2
2
3
2
4
2
2
2
2
2
2
2
6
2
2
2
2
3
3
2
2
2
4
3
2
7
2
2
6
22
6
3
3
2
11
2
8
2
2
3
2
2
3
2
2
2
3
2
2
2
2
2
2
3
2
2
4
2
4
2
3
5
2
2
2
4
2
2
2
2
2
2
14
5
2
3
3
3
5
4
2
2
2
2
17
3
4
3
4
2
2
2
3
4
3
2
3
3
2
2
2
7
2
3
3
2
2
2
2
4
5
2
2
2
4
2
2
2
2
12
7
8
2
29
2
2
2
4
42
2
2
2
2
2
8
2
2
2
2
3
2
2
2
3
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
3
2
2
2
4
2
2
5
3
62
5
4
2
9
2
5
4
2
2
2
2
2
2
2
2
2
5
23
2
2
2
2
2
2
3
2
3
3
2
2
4
3
2
2
4
2
5
2
3
2
2
2
2
2
3
2
2
5
2
2
2
2
2
2
2
2
5
2
16
2
2
2
6
6
3
2
2
2
2
2
2
2
2
2
2
2
2
3
4
3
2
2
2
2
2
2
2
2
2
2
2
7
3
2
2
2
3
2
4
2
2
2
2
2
2
6
2
2
2
2
2
7
2
4
3
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
8
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
8
2
2
2
2
2
3
2
2
4
2
2
2
2
2
3
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
8
2
2
2
2
2
4
3
2
2
2
2
2
3
2
2
2
2
6
5
2
2
2
2
2
3
3
2
4
3
3
2
2
2
2
2
2
2
2
6
2
2
5
2
4
2
2
2
18
2
2
4
2
3
2
14
2
2
4
3
6
3
3
2
8
5
2
4
2
3
3
2
2
2
2
2
4
3
2
4
11
7
5
5
2
2
2
4
2
2
4
2
2
2
2
2
2
4
2
2
6
4
2
6
2
2
5
2
3
3
1282
2
2
3
2
2
2
2
2
32
5
3
2
3
13
2
2
2
2
3
3
2
2
2
2
2
4
2
2
2
2
2
2
2
6
2
2
2
4
2
2
2
4
2
2
2
2
2
2
7
5
7
2
2
2
2
5
14
2
2
10
20
2
2
14
2
2
3
2
2
2
2
2
3
4
2
2
2
3
4
2
3
11
2
2
2
2
2
21
2
8
3
6
2
4
2
2
5
2
5
5
4
2
2
2
5
2
14
4
3
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
10
4
2
4
2
2
2
4
2
2
2
4
2
2
2
2
4
3
2
2
2
2
2
2
2
2
2
2
8
2
2
2
2
6
3
3
2
2
2
2
4
2
2
2
2
2
2
3
2
7
2
2
6
2
2
2
2
4
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
4
2
2
2
2
2
2
5
3
3
2
2
3
2
2
2
2
6
2
3
2
7
2
4
2
4
2
2
2
2
2
3
2
4
2
2
2
2
2
4
2
2
2
4
3
2
3
2
3
4
9
4
6
3
3
2
2
2
4
3
4
2
6
8
2
2
3
19
6
2
2
2
2
3
2
29
9
3
5
5
2
2
2
2
2
3
2
4
5
2
4
2
3
2
2
2
5
3
3
2
2
4
2
2
2
2
3
2
4
2
2
3
7
2
3
2
5
5
2
8
2
2
2
2
2
2
2
3
2
2
4
5
2
2
3
2
3
2
2
3
2
4
4
2
2
2
5
4
2
5
2
2
3
3
88
2
3
2
8
2
2
2
2
8
2
2
2
2
2
2
4
2
2
2
4
2
6
10
2
2
2
2
6
6
8
2
5
8
7
7
2
8
7
7
2
2
2
2
2
2
2
2
8
3
2
2
4
2
5
4
6
2
2
2
2
3
10
2
3
4
2
2
3
2
2
2
4
3
2
2
3
4
9
2
2
2
3
8
46
2
2
2
2
2
2
2
8
2
2
5
3
3
2
2
10
178
4
2
2
2
2
2
2
3
2
2
4
4
3
2
2
2
4
2
4
2
6
2
2
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
2
3
2
2
2
2
4
4
2
12
9
8
2
2
7
5
3
2
2
2
4
2
2
2
2
2
8
2
4
2
2
3
4
2
2
3
4
2
4
12
2
4
6
2
4
3
4
2
7
4
3
2
2
2
2
4
2
3
3
2
2
12
2
2
2
2
2
2
3
3
8
2
2
3
2
2
7
2
7
8
22
4
2
4
2
2
2
2
2
4
4
12
6
2
4
3
2
2
8
19
8
3
2
9
2
4
2
2
2
2
2
4
4
2
4
2
2
2
2
2
2
2
8
2
2
2
2
8
2
2
2
23
2
29
2
2
2
2
2
2
2
7
2
10
2
3
7
3
6
6
2
3
3
2
17
22
3
799
2
3
4
2
2
2
2
2
2
4
6
2
3
2
3
2
2
3
57
2
2
2
2
28
2
2
2
2
2
426
3
2
3
3
5
2
3
2
2
3
4
2
2
120
56
4
13
40
8
2
2
3
2
2
2
2
5
2
2
2
3
2
2
2
12
2
2
169
2
2
2
2
2
2
2
4
4
2
6
5
2
2
10
2
2
7
3
6
2
3
3
4
2
3
4
2
2
6
2
32
2
4
12
2
22
3
2
5
6
2
4
2
3
2
4
2
7
3
2
2
134
2
2
2
2
4
2
2
2
4
2
2
9
2
9
2
2
2
2
2
4
4
2
2
2
2
4
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
4
4
2
3
2
2
2
2
2
20
5
2
4
3
4
3
8
2
2
2
2
2
5
69
2
2
2
2
2
2
2
2
2
2
2
7
3
2
3
3
2
4
2
2
2
2
2
8
2
2
3
5
3
2
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
4
4
2
13
2
2
2
3
2
2
8
2
2
2
3
4
4
4
2
2
4
2
2
18
36
3
4
2
2
2
3
2
2
2
2
2
2
2
2
3
9
2
2
8
2
6
2
2
2
2
19
6
3
3
2
4
2
2
6
2
3
3
2
2
2
2
2
13
32
3
4
4
4
6
2
2
2
2
11
3
2
3
117
3
2
2
2
2
2
2
2
4
2
2
5
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
5
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
129
2
2
2
3
2
2
2
2
3
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
4
2
4
13
3
3
3
5
2
5
4
2
6
2
2
2
2
3
5
2
2
2
2
2
7
5
2
2
2
3
2
6
2
2
2
2
2
2
2
29
2
8
3
2
2
2
3
2
1097
6
2
2
2
4
2
3
2
4
2
2
3
2
2
8
2
2
2
2
2
2
3
2
6
4
2
2
2
2
6
2
2
7
2
2
2
2
2
3
3
2
4
2
7
3
5
2
2
6
2
2
2
4
2
3
2
4
2
2
2
2
2
2
3
5
2
2
3
4
2
17
2
2
2
4
2
4
5
6
5
2
2
3
3
2
2
2
2
6
6
4
3
2
2
2
2
2
2
2
2
3
4
2
2
5
2
2
2
4
2
2
2
2
2
4
7
2
3
2
2
2
4
2
2
3
18
4
2
2
2
2
2
3
4
9
4
4
2
2
3
2
5
7
3
2
2
3
2
3
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
6
5
2
3
5
2
3
3
2
2
2
2
17
3
2
3
10
4
2
3
2
2
3
2
2
2
2
3
2
2
3
20
6
4
2
2
2
27
2
3
6
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
4
4
5
2
2
2
4
2
3
4
3
3
2
8
3
2
4
3
2
2
2
8
5
2
3
5
4
3
2
2
2
2
2
2
2
2
2
9
4
2
2
2
2
2
8
2
5
8
2
5
2
2
2
2
2
2
2
5
3
15
2
3
2
3
18
6
2
3
4
3
2
5
2
3
2
4
4
4
3
2
2
2
6
4
4
8
2
2
3
6
2
2
2
2
2
6
2
2
2
2
3
76
2
2
10
8
2
2
2
4
4
3
6
5
6
2
3
2
2
2
2
3
10
3
2
2
2
6
7
2
2
4
2
2
2
2
38
2
6
2
2
2
13
2
2
2
4
2
2
2
10
2
2
2
2
3
3
2
188
6
2
3
4
2
2
2
4
2
2
2
2
2
3
3
2
35
2
2
10
4
2
2
6
2
2
2
2
3
2
2
2
2
2
3
2
2
2
2
2
3
2
2
2
5
2
2
3
3
2
2
2
3
5
3
2
2
2
2
3
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
2
2
7
3
2
2
2
2
2
2
4
2
2
4
2
2
2
2
8
2
7
4
2
11
3
6
4
2
62
2
6
2
2
4
7
2
42
22
2
57
5
2
2
2
2
2
2
6
2
2
2
3
3
3
4
2
2
2
2
3
2
2
2
2
3
3
3
3
2
2
4
2
5
2
2
2
2
2
2
2
2
2
8
3
2
2
3
3
2
2
2
4
2
2
2
3
2
20
2
2
8
2
7
3
2
4
3
2
2
3
4
6
2
4
2
2
2
2
2
2
2
2
2
5
2
2
2
2
3
2
2
3
3
2
11
2
3
2
2
3
4
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
4
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
4
4
2
2
2
9
4
4
2
2
3
4
3
2
5
2
2
2
2
4
6
4
2
2
2
4
2
4
2
2
2
2
2
2
2
2
2
9
2
2
2
2
2
2
2
5
2
2
8
2
4
2
2
2
2
5
2
2
4
2
2
3
5
2
2
2
2
2
4
27
14
4
6
7
3
2
4
2
2
2
2
2
2
2
8
2
6
2
4
2
2
3
2
2
2
2
2
2
2
2
2
2
3
2
2
4
2
4
2
2
2
9
9
41
2
8
2
2
2
2
2
2
3
2
2
3
2
3
2
5
2
2
2
3
2
3
2
2
2
5
2
2
2
2
2
2
10
2
25
2
2
2
2
2
2
2
2
6
6
6
2
3
2
2
2
4
2
3
5
4
2
2
2
2
2
2
3
6
2
2
2
2
2
2
4
2
8
2
2
2
3
5
2
2
2
8
2
2
2
2
2
2
2
5
2
4
2
2
2
2
2
2
2
4
2
2
33
2
2
6
4
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
6
2
2
12
4
5
2
284
2
2
4
4
2
3
2
2
2
2
2
12
4
277
2
2
2
2
2
2
2
2
3
3
2
2
3
2
2
2
5
2
2
4
2
3
2
2
2
8
2
2
2
2
3
2
5
2
3
5
6
8
4
3
2
10
2
2
3
2
2
3
2
2
3
2
2
2
7
2
2
2
2
2
3
2
2
2
2
14
2
5
2
2
3
2
2
4
4
4
2
2
4
2
4
2
2
2
59
2
2
3
2
13
2
2
2
2
3
2
5
2
2
2
2
2
2
2
2
2
3
2
11
5
2
2
9
2
4
2
2
7
3
2
7
7
4
18
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
3
2
3
3
2
2
2
2
3
2
2
2
2
3
4
2
6
2
4
9
2
6
2
8
2
4
4
5
3
2
3
2
71
51
5
5
2
2
2
5
2
2
2
3
3
2
2
3
2
5
30
3
3
5
2
3
2
4
4
2
8
2
4
5
4
2
2
109
3
2
2
2
3
3
2
2
2
10
8
2
3
3
2
2
2
2
2
6
2
4
2
2
2
3
2
2
3
4
6
6
2
3
2
8
2
2
2
2
10
2
14
2
2
4
2
5
2
2
6
4
4
3
2
5
2
3
2
3
2
3
2
2
2
3
4
2
4
2
2
4
2
2
2
36
16
16
16
10
16
10
16
16
10
10
8
16
10
16
16
10
16
8
10
12
10
16
16
15
16
2
2
2
2
2
12
2
2
3
2
2
3
2
2
2
10
2
4
2
2
3
3
4
2
2
2
6
3
3
2
2
2
4
4
2
2
2
2
2
10
6
4
2
2
14
2
5
5
533
2
6
2
3
2
11
2
2
2
2
2
2
16
2
2
2
2
4
2
2
9
5
4
2
2
2
2
2
2
2
11
2
2
6
8
2
6
30
2
2
2
2
4
2
4
4
2
2
4
2
2
2
2
4
2
2
5
2
2
2
2
2
2
3
2
2
4
2
2
2
2
2
2
2
6
2
2
6
2
3
2
2
2
2
2
3
2
2
2
2
2
3
3
2
5
2
2
2
2
2
2
2
2
2
2
7
2
2
3
2
2
2
2
5
2
2
2
2
4
2
2
4
2
2
2
2
2
3
2
4
2
2
2
2
4
2
2
2
2
2
4
2
6
6
2
2
2
5
2
2
2
3
3
2
6
25
2
3
2
2
2
2
2
3
2
2
2
2
2
2
7
3
2
2
7
2
2
2
2
5
2
2
2
2
2
2411
2
4
2
2
2
2
4
3
3
2
2
2
3
3
2
2
2
2
2
4
2
2
2
2
3
6
2
3
2
2
2
2
2
2
3
2
2
3
2
2
2
4
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
8
2
2
2
2
2
2
2
4
2
2
2
2
4
3
2
2
4
2
2
2
2
2
2
4
2
2
2
22
2
2
2
6
3
2
2
4
2
4
2
2
2
2
2
2
2
27
2
4
2
8
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
4
4
2
2
2
2
2
2
2
5
6
12
2
3
2
2
2
2
2
29
16
11
2
4
8
4
6
4
2
2
2
3
2
3
2
3
2
2
3
2
2
5
2
4
2
2
2
3
2
8
10
2
2
2
2
2
2
2
2
4
3
2
2
8
3
2
2
2
2
2
4
4
3
2
2
108
2
2
20
13
2
2
2
2
2
2
2
2
6
2
3
4
31
4
2
3
2
2
2
3
2
2
2
2
2
2
3
2
2
2
7
2
2
4
2
2
6
6
2
2
2
2
2
4
2
2
3
2
38
4
3
2
5
5
2
2
2
2
2
11
4
2
2
2
2
14
12
3
2
2
2
2
2
3
2
4
2
7
8
12
2
3
6
2
2
4
2
2
4
3
5
24
2
2
8
2
2
2
2
8
8
2
2
3
2
5
2
2
2
2
4
4
3
2
2
2
2
2
2
2
2
9
3
2
2
12
6
2
2
2
2
2
2
3
2
5
2
2
4
2
2
65
2
2
2
3
40
14
8
2
2
6
2
4
2
3
2
2
2
2
2
2
2
3
3
2
2
2
15
17
15
6
2
2
2
4
2
2
5
2
2
2
3
4
2
3
2
2
2
2
2
2
3
2
2
4
2
2
2
3
2
2
3
2
3
4
2
3
2
2
2
2
6
2
3
2
7
2
2
2
2
5
3
11
2
2
2
4
2
2
2
2
2
2
2
2
2
2
6
6
2
4
2
3
2
2
2
2
2
2
2
2
2
4
3
10
2
2
10
2
2
10
2
10
24
10
2
2
7
2
6
9
2
2
2
2
3
6
5
7
5
12
5
2
2
2
2
3
4
2
3
2
2
2
13
2
5
3
8
2
2
2
4
3
5
2
10
4
5
3
10
2
4
4
4
5
10
4
5
29
7
5
2
2
8
3
3
3
3
2
2
2
2
4
2
2
2
2
3
4
4
2
2
3
6
2
2
31
2
2
8
2
15
24
2
21
12
2
2
21
24
15
2
15
15
2
14
13
21
23
21
11
20
2
13
2
5
3
5
2
2
22
2
5
3
4
3
6
2
4
3
2
3
2
2
2
4
4
3
2
3
2
2
2
6
2
2
2
2
2
3
2
3
2
5
2
2
2
2
2
2
2
12
2
2
7
4
2
2
2
2
36
4
2
3
4
3
3
2
8
2
2
4
99
8
2
2
4
3
2
3
2
4
2
2
2
5
2
3
2
2
2
2
2
2
5
2
7
2
4
2
4
2
13
2
2
2
2
4
3
3
3
2
2
4
2
12
2
2
2
3
2
2
2
2
2
2
2
2
2
2
183
4
2
2
4
4
2
2
7
2
2
2
4
10
2
2
2
6
2
2
2
2
2
5
3
2
2
2
2
4
3
2
5
7
2
4
2
2
2
9
2
9
5
2
4
2
57
2
2
3
4
2
2
2
2
2
4
6
2
2
2
2
2
4
2
4
2
2
2
2
2
2
2
2
4
2
2
2
9
4
6
2
4
2
2
5
2
4
2
2
2
2
2
2
4
3
4
2
4
2
2
2
2
10
2
2
4
2
2
4
2
2
4
2
2
2
2
4
2
5
3
3
3
2
7
2
2
2
2
10
2
4
2
53
3
2
2
4
2
2
2
3
5
3
9
2
3
2
2
2
2
4
3
2
2
2
2
2
4
2
2
4
6
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
4
6
2
3
2
3
2
2
3
3
4
6
3
8
2
2
2
5
2
2
84
22
66
2
4
2
2
2
2
8
2
4
2
10
2
2
6
2
5
2
4
2
2
6
2
2
2
2
2
10
3
2
2
2
2
2
2
4
2
2
2
3
3
4
2
2
3
6
3
2
3
11
2
2
2
4
3
2
2
5
2
2
2
5
3
2
3
4
2
4
6
3
4
2
7
2
2
3
2
2
2
2
3
3
3
2
2
2
6
6
2
3
2
2
2
4
3
4
8
2
2
2
2
2
4
2
2
2
4
4
3
2
2
3
2
2
2
3
2
2
10
2
6
3
2
2
2
2
4
2
2
2
2
2
4
2
